CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,ARI,C-A,FPV,SUMATE,JESUCA,MAS-IPSP,MTS,PARCA,PAN-BOL,PDC,PPS,SOMOS,UCS,UNE,UNPA,UPC,UNIDOS.CBBA,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
3008392,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,8,220,0,6,0,84,0,56,17,0,1,0,0,0,0,0,0,0,3,167,16,4,187,167,187
3008412,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,10,220,0,4,0,103,0,49,11,0,2,0,0,0,0,0,0,0,5,174,13,5,192,174,192
3008442,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,13,220,0,5,0,95,0,49,16,0,0,0,0,0,0,0,0,0,7,172,10,4,186,172,186
3008472,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26444,U.E. Mariscal Otto Felipe Braum,1,204,0,6,0,106,0,35,13,0,2,0,0,0,0,0,0,0,7,169,10,5,184,169,184
3008942,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,106,Colegio Nacional Mixto Cochabamba,26,223,0,2,0,100,0,50,13,0,0,0,0,0,0,0,0,0,5,170,16,5,191,170,191
3008952,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25920,U. E. Cosmos,1,220,0,4,0,141,0,24,12,0,2,0,0,0,0,0,0,0,5,188,11,4,203,188,203
3008982,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25920,U. E. Cosmos,4,220,0,7,0,112,0,29,14,0,3,0,0,0,0,0,0,0,5,170,13,6,189,170,189
3008992,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25920,U. E. Cosmos,5,220,0,3,0,109,0,35,20,0,0,0,0,0,0,0,0,0,3,170,13,8,191,170,191
3009002,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25920,U. E. Cosmos,6,22,0,0,0,13,0,4,2,0,0,0,0,0,0,0,0,0,1,20,1,1,22,20,22
3009592,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,232,Unidad Educativa Facundo Quiroga,1,220,0,3,0,117,0,31,7,0,1,0,0,2,0,0,0,0,9,170,16,2,188,170,188
3009602,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,232,Unidad Educativa Facundo Quiroga,2,220,0,8,0,142,0,24,12,0,0,0,0,0,0,0,0,0,6,192,3,9,204,192,204
3009612,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,232,Unidad Educativa Facundo Quiroga,3,220,0,0,0,135,0,25,8,0,0,0,0,0,0,0,0,0,9,177,18,1,196,177,196
3009622,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,232,Unidad Educativa Facundo Quiroga,4,220,0,1,0,140,0,24,11,0,0,0,0,0,0,0,0,0,8,184,7,9,200,184,200
3009632,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,232,Unidad Educativa Facundo Quiroga,5,220,0,6,0,135,0,27,16,0,1,0,0,0,0,0,0,0,4,189,3,5,197,189,197
3009662,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,232,Unidad Educativa Facundo Quiroga,8,38,0,0,0,26,0,4,2,0,0,0,0,0,0,0,0,0,0,32,4,0,36,32,36
3009672,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,1,132,0,3,0,83,0,23,8,0,1,0,0,0,0,0,0,0,2,120,3,3,126,120,126
3009832,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,2,220,0,9,0,118,0,21,21,0,2,0,0,0,0,0,0,0,11,182,11,4,197,182,197
3009842,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,3,220,0,5,0,139,0,15,14,0,0,0,0,0,0,0,0,0,7,180,6,5,191,180,191
3009862,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,5,220,0,5,0,120,0,24,23,0,1,0,0,0,0,0,0,0,10,183,12,2,197,183,197
3010452,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25883,U. E. Nilo Soruco Arancibia,2,78,0,1,0,36,0,13,8,0,2,0,0,0,0,0,0,0,1,61,2,1,64,61,64
3010752,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,5,220,0,9,0,111,0,29,16,0,2,0,0,0,0,0,0,0,11,178,12,4,194,178,194
3010972,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26451,U. E. Guillermo Urquidi,1,33,0,1,0,23,0,2,1,0,0,0,0,0,0,0,0,0,1,28,3,0,31,28,31
3011092,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),12,220,0,2,0,109,0,44,12,0,1,0,0,0,0,0,0,0,10,178,19,3,200,178,200
3011102,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),13,220,0,8,0,105,0,46,11,0,1,0,0,0,0,0,0,0,8,179,9,3,191,179,191
3011382,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,2,220,0,8,0,103,0,34,18,0,1,0,0,0,0,0,0,0,10,174,11,2,187,174,187
3011392,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3,220,0,11,0,115,0,29,17,0,0,0,0,0,0,0,0,0,8,180,12,5,197,180,197
3011402,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,4,190,0,14,0,99,0,19,20,0,1,0,0,0,0,0,0,0,11,164,4,5,173,164,173
3012562,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25876,U. E. San Miguel Arcángel,1,217,0,4,0,37,0,91,12,0,2,0,0,0,0,0,0,0,3,149,25,2,176,149,176
3012572,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26145,U.E. Marina Nuñez del Prado,1,220,0,3,0,21,0,150,7,0,0,0,0,0,0,0,0,0,1,182,24,5,211,182,211
3012582,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26145,U.E. Marina Nuñez del Prado,2,132,0,2,0,12,0,88,11,0,0,0,0,0,0,0,0,0,1,114,11,3,128,114,128
3012602,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,2,220,0,2,0,41,0,110,15,0,3,0,0,0,0,0,0,0,2,173,20,4,197,173,197
3012682,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,10,220,0,1,0,60,0,90,13,0,3,0,0,0,0,0,0,0,3,170,17,6,193,170,193
3012712,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,13,220,0,1,0,48,0,91,14,0,2,0,0,0,0,0,0,0,2,158,22,5,185,158,185
3013502,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25877,U. E. Túpac Katari,1,220,0,2,0,23,0,118,15,0,3,0,0,0,0,0,0,0,1,162,26,4,192,162,192
3013512,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25877,U. E. Túpac Katari,2,220,0,1,0,19,0,143,9,0,1,0,0,0,0,0,0,0,2,175,20,4,199,175,199
3013542,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,2,220,0,5,0,60,0,81,16,0,3,0,0,1,0,0,0,0,0,166,12,6,184,166,184
3013552,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3,220,0,4,0,45,0,94,15,0,1,0,0,0,0,0,0,0,4,163,20,3,186,163,186
3013572,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,5,217,0,6,0,48,0,92,11,0,1,0,0,0,0,0,0,0,0,158,15,5,178,158,178
3014322,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,234,Unidad Educativa 9 de Marzo,1,220,0,4,0,20,0,131,15,0,0,0,0,0,0,0,0,0,2,172,18,2,192,172,192
3014602,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25875,U. E. Peniel,3,62,0,1,0,7,0,27,9,0,1,0,0,0,0,0,0,0,0,45,4,1,50,45,50
3014672,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25900,U. E. Canaán,1,220,0,3,0,72,0,72,16,0,3,0,0,0,0,0,0,0,3,169,24,0,193,169,193
3014682,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25900,U. E. Canaán,2,115,0,3,0,40,0,46,7,0,0,0,0,0,0,0,0,0,0,96,3,1,100,96,100
3015422,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,173,Colegio Santa Luisa Marillac,13,220,0,4,0,47,0,107,14,0,3,0,0,0,0,0,0,0,4,179,18,6,203,179,203
3015432,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,173,Colegio Santa Luisa Marillac,14,220,0,7,0,56,0,85,10,0,2,0,0,0,0,0,0,0,4,164,23,8,195,164,195
3015462,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,173,Colegio Santa Luisa Marillac,17,220,0,2,0,60,0,83,20,0,0,0,0,0,0,0,0,0,3,168,24,4,196,168,196
3015492,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,173,Colegio Santa Luisa Marillac,20,220,0,3,0,48,0,99,12,0,1,0,0,0,0,0,0,0,3,166,25,8,199,166,199
3015592,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,4,220,0,9,0,85,0,64,11,0,3,0,0,0,0,0,0,0,7,179,17,3,199,179,199
3015602,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,5,220,0,8,0,74,0,76,10,0,2,0,0,0,0,0,0,0,5,175,21,5,201,175,201
3015612,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,6,220,0,7,0,94,0,64,9,0,2,0,0,0,0,0,0,0,1,177,15,3,195,177,195
3015622,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,7,220,0,2,0,79,0,78,16,0,1,0,0,0,0,0,0,0,5,181,12,6,199,181,199
3015632,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,8,220,0,3,0,100,0,55,11,0,1,0,0,0,0,0,0,0,7,177,16,3,196,177,196
3015672,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,12,220,0,12,0,100,0,44,8,0,3,0,0,0,0,0,0,0,4,171,21,1,193,171,193
3015702,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,15,220,0,8,0,71,0,80,9,0,0,0,0,0,0,0,0,0,4,172,18,4,194,172,194
3015722,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,17,220,0,7,0,95,0,52,11,0,0,0,0,0,0,0,0,0,4,169,21,3,193,169,193
3015732,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,18,220,0,8,0,85,0,60,12,0,1,0,0,0,0,0,0,0,9,175,15,7,197,175,197
3015742,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,19,220,0,5,0,101,0,53,10,0,0,0,0,0,0,0,0,0,4,173,20,3,196,173,196
3015752,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,20,135,0,6,0,46,0,45,5,0,1,0,0,0,0,0,0,0,4,107,9,2,118,107,118
3016472,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,161,Colegio La Salle Fiscal,6,220,0,7,0,88,0,46,15,0,3,0,0,0,0,0,0,0,13,172,17,3,192,172,192
3016632,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,161,Colegio La Salle Fiscal,22,220,0,3,0,121,0,39,13,0,4,0,0,2,0,0,0,0,2,184,16,2,202,184,202
3017742,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,6,220,0,4,0,33,0,125,4,0,3,0,0,0,0,0,0,0,5,174,27,3,204,174,204
3017752,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,7,220,0,2,0,38,0,101,12,0,3,0,0,0,0,0,0,0,5,161,30,2,193,161,193
3017792,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25479,Hogar Comunitario Disneylandia,1,220,0,6,0,58,0,80,19,0,4,0,0,0,0,0,0,0,1,168,20,9,197,168,197
3017802,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25479,Hogar Comunitario Disneylandia,2,155,0,1,0,40,0,52,10,0,2,0,0,0,0,0,0,0,3,108,18,6,132,108,132
3018112,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,246,Unidad Educativa Antonio Diez,2,220,0,3,0,46,0,88,20,0,1,0,0,0,0,0,0,0,6,164,25,11,200,164,200
3018162,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,246,Unidad Educativa Antonio Diez,7,220,0,1,0,44,0,120,15,0,1,0,0,0,0,0,0,0,1,182,20,5,207,182,207
3018202,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,246,Unidad Educativa Antonio Diez,11,220,0,7,0,33,0,104,12,0,2,0,0,0,0,0,0,0,1,159,27,6,192,159,192
3018222,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,246,Unidad Educativa Antonio Diez,13,220,0,3,0,35,0,120,8,0,1,0,0,0,0,0,0,0,1,168,22,5,195,168,195
3018242,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,246,Unidad Educativa Antonio Diez,15,220,0,5,0,44,0,108,13,0,2,0,0,0,0,0,0,0,4,176,19,1,196,176,196
3018262,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25880,U. E. El Mirador,1,220,0,2,0,14,0,140,9,0,2,0,0,0,0,0,0,0,2,169,26,1,196,169,196
3018282,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25881,U. E. 21 de Septiembre,1,199,0,1,0,19,0,111,16,0,1,0,0,0,0,0,0,0,4,152,11,7,170,152,170
3018302,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26324,Sede Social Alto Higuerani,2,90,0,1,0,4,0,67,2,0,0,0,0,0,0,0,0,0,0,74,14,0,88,74,88
3019742,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3,220,0,2,0,60,0,74,13,0,0,0,0,0,0,0,0,0,7,156,23,7,186,156,186
3019882,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,177,Unidad Educ. Eduardo Lopez O E. Don Bosco,3,220,0,5,0,57,0,69,13,0,2,0,0,0,0,0,0,0,9,155,30,1,186,155,186
3019942,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,177,Unidad Educ. Eduardo Lopez O E. Don Bosco,9,220,0,4,0,56,0,89,10,0,3,0,0,0,0,0,0,0,9,171,30,4,205,171,205
3020012,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,1,28,0,2,0,12,0,3,1,0,1,0,0,0,0,0,0,0,0,19,2,0,21,19,21
3020412,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,1,220,0,6,0,104,0,36,14,0,1,0,0,0,0,0,0,0,12,173,8,0,181,173,181
3020432,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3,235,0,8,0,112,0,41,16,0,1,0,0,0,0,0,0,0,3,181,19,4,204,181,204
3020862,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,8,220,0,7,0,69,0,74,12,0,1,0,0,0,0,0,0,0,4,167,13,8,188,167,188
3021932,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25879,U. E. San Francisco Javier,1,220,0,5,0,31,0,106,15,0,2,0,0,0,0,0,0,0,1,160,22,8,190,160,190
3021962,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25879,U. E. San Francisco Javier,4,220,0,0,0,23,0,133,14,0,0,0,0,0,0,0,0,0,3,173,11,6,190,173,190
3021972,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25879,U. E. San Francisco Javier,5,220,0,3,0,34,0,120,13,0,2,0,0,0,0,0,0,0,5,177,13,3,193,177,193
3021982,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25879,U. E. San Francisco Javier,6,153,0,1,0,19,0,80,9,0,3,0,0,0,0,0,0,0,1,113,14,2,129,113,129
3021992,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26321,U. E. Bolivia Holanda,1,54,0,4,0,11,0,24,1,0,1,0,0,0,0,0,0,0,0,41,8,1,50,41,50
3022202,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26441,U. E. Lía Rivera de Guzmán,1,32,0,1,0,17,0,2,4,0,0,0,0,0,0,0,0,0,2,26,2,0,28,26,28
3022212,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,1,220,0,6,0,120,0,16,18,0,0,0,0,0,0,0,0,0,18,178,10,2,190,178,190
3022232,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,3,207,0,4,0,128,0,18,15,0,1,0,0,0,0,0,0,0,5,171,9,5,185,171,185
3023902,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,24,205,0,8,0,102,0,20,8,0,0,0,0,0,0,0,0,0,12,150,19,4,173,150,173
3024332,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,29,220,0,0,0,18,0,127,16,0,1,0,0,0,0,0,0,0,3,165,27,4,196,165,196
3024522,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,1,232,0,2,0,44,0,115,20,0,6,0,0,0,0,0,0,0,1,188,27,10,225,188,225
3034362,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,1,Quillacollo,934,Quillacollo,26469,U. E. Nuestra Señora de Urkupiña,1,31,0,1,0,17,0,3,1,0,0,0,0,0,0,0,0,0,3,25,2,0,27,25,27
3040262,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,955,Ciudad del Niño,26151,U.E. Técnico Humanístico San Rafael,1,18,0,4,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,16,2,0,18,16,18
3040632,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,30085,U.E. San Rafael (Temporal),1,220,0,10,0,111,0,31,25,0,0,0,0,0,0,0,0,0,6,183,8,3,194,183,194
3040642,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,30085,U.E. San Rafael (Temporal),2,177,0,14,0,85,0,20,13,0,0,0,0,0,0,0,0,0,7,139,14,1,154,139,154
3040652,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,25904,U. E. Titos Linde,1,220,0,12,0,110,0,40,11,0,0,0,0,0,0,0,0,0,6,179,17,3,199,179,199
3040662,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,25904,U. E. Titos Linde,2,62,0,2,0,30,0,9,1,0,0,0,0,0,0,0,0,0,2,44,5,4,53,44,53
3041892,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,9,Quillacollo,4,Vinto,959,Vinto,26464,U. E. Carmen Rosa Salguero,1,66,0,3,0,16,0,25,2,0,0,0,0,0,0,0,0,0,4,50,8,0,58,50,58
3045222,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1053,Instituto Tecnico Sacaba (ITSA),2,220,0,9,0,27,0,107,31,0,0,0,0,4,0,0,0,0,0,178,16,5,199,178,199
3045432,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,26452,U.E. José Nicolás Maldonado,1,220,0,5,0,30,0,85,40,0,0,0,0,6,0,0,0,0,0,166,20,4,190,166,190
3045442,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,26452,U.E. José Nicolás Maldonado,2,220,0,6,0,57,0,58,31,0,0,0,0,8,0,0,0,0,0,160,28,5,193,160,193
3045452,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,26452,U.E. José Nicolás Maldonado,3,220,0,5,0,39,0,93,24,0,0,0,0,8,0,0,0,0,0,169,24,5,198,169,198
3045462,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,26452,U.E. José Nicolás Maldonado,4,223,0,8,0,19,0,85,26,0,0,0,0,13,0,0,0,0,0,151,27,21,199,151,199
3047692,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,973,Quintanilla,1010,Unidad Educativa del Valle,8,220,0,2,0,66,0,65,19,0,0,0,0,8,0,0,0,0,0,160,21,6,187,160,187
3047742,ASAMBLEISTA TERRITORIO,32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,973,Quintanilla,1010,Unidad Educativa del Valle,13,220,0,6,0,74,0,63,21,0,0,0,0,6,0,0,0,0,0,170,15,5,190,170,190
