CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,ARI,C-A,FPV,SUMATE,JESUCA,MAS-IPSP,MTS,PARCA,PAN-BOL,PDC,PPS,SOMOS,UCS,UNE,UNPA,UPC,UNIDOS.CBBA,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
3022402,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,4,220,0,2,1,23,0,138,11,0,0,0,0,3,0,0,0,0,4,182,12,5,199,182,199
3022422,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,6,220,0,1,1,17,0,143,11,0,0,1,0,0,0,0,0,0,1,175,14,6,195,175,195
3022442,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,8,220,0,3,1,31,0,121,4,0,1,1,0,4,0,0,0,0,1,167,13,6,186,167,186
3022472,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,11,220,0,4,0,26,0,124,7,0,1,0,0,2,0,0,0,0,4,168,12,6,186,168,186
3022512,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,15,220,0,1,0,17,0,135,11,0,2,0,0,3,0,0,0,0,1,170,11,7,188,170,188
3022552,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,19,220,0,2,2,37,0,111,13,0,1,1,0,6,0,0,0,0,1,174,7,7,188,174,188
3022562,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,20,220,0,2,1,33,0,126,4,0,1,0,0,3,0,0,0,0,2,172,10,3,185,172,185
3022602,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,24,220,0,2,0,38,0,124,9,0,1,0,0,4,0,0,0,0,2,180,8,0,188,180,188
3022622,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,26,133,0,1,0,13,0,75,9,0,0,0,0,2,0,0,0,0,0,100,5,4,109,100,109
3022632,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,207,Unidad Educativa Barbara Lamas,1,220,0,2,1,11,0,151,5,0,0,1,0,2,0,0,0,0,1,174,13,5,192,174,192
3022692,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,207,Unidad Educativa Barbara Lamas,7,220,0,1,0,21,0,148,6,0,1,0,0,2,0,0,0,0,1,180,10,2,192,180,192
3022812,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,207,Unidad Educativa Barbara Lamas,19,220,0,1,0,18,0,143,6,0,0,0,0,4,0,0,0,0,0,172,15,6,193,172,193
3022822,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,207,Unidad Educativa Barbara Lamas,20,220,0,0,0,11,0,160,8,0,0,0,0,1,0,0,0,0,0,180,16,8,204,180,204
3022842,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,207,Unidad Educativa Barbara Lamas,22,64,0,0,0,2,0,42,2,0,1,0,0,1,0,0,0,0,2,50,3,2,55,50,55
3023172,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,2,220,0,2,0,20,0,130,14,0,2,0,0,4,0,0,0,0,1,173,8,6,187,173,187
3023202,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,5,162,0,0,0,15,0,93,11,0,1,2,0,5,0,0,0,0,2,129,6,2,137,129,137
3023222,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,1,220,0,1,0,67,0,78,11,0,0,4,0,9,0,0,0,0,3,173,12,7,192,173,192
3023252,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,4,220,0,3,0,56,0,99,17,0,0,3,0,4,0,0,0,0,6,188,6,6,200,188,200
3023262,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,5,220,0,3,0,58,0,93,17,0,2,3,0,2,0,0,0,0,3,181,8,3,192,181,192
3023382,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,17,220,0,0,1,33,0,119,10,0,0,3,0,4,0,0,0,0,4,174,9,7,190,174,190
3023432,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,22,220,0,2,0,57,0,94,8,0,1,2,0,1,0,0,0,0,6,171,14,5,190,171,190
3023462,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,25,220,0,4,1,48,0,106,7,0,0,3,0,2,0,0,0,0,4,175,9,7,191,175,191
3023482,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,27,220,0,3,0,60,0,91,9,0,3,1,0,3,0,0,0,0,8,178,13,10,201,178,201
3023502,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,29,220,0,5,1,61,0,90,7,0,1,0,0,2,0,0,0,0,4,171,1,9,181,171,181
3023522,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,202,Escuela Carlos Medinaceli,31,220,0,7,2,43,0,97,13,0,2,4,0,1,0,0,0,0,5,174,14,7,195,174,195
3023542,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,1,220,0,0,1,16,0,142,13,0,0,1,0,3,0,0,0,0,1,177,9,5,191,177,191
3023552,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,2,220,0,2,0,19,0,129,15,0,2,0,0,2,0,0,0,0,2,171,8,12,191,171,191
3023572,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,4,220,0,0,0,10,0,137,5,0,0,0,0,2,0,0,0,0,1,155,17,18,190,155,190
3023582,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,5,220,0,2,0,12,0,146,14,0,0,1,0,2,0,0,0,0,1,178,4,8,190,178,190
3023602,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,7,220,0,1,0,17,0,138,11,0,1,2,0,0,0,0,0,0,2,172,13,10,195,172,195
3023632,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,10,220,0,1,2,16,0,148,10,0,1,1,0,1,0,0,0,0,0,180,8,1,189,180,189
3023642,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,11,220,0,1,0,20,0,131,16,0,1,3,0,4,0,0,0,0,0,176,12,5,193,176,193
3023652,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,12,220,0,4,1,15,0,139,7,0,0,0,0,1,0,0,0,0,1,168,8,7,183,168,183
3023672,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,1,220,0,5,1,97,0,47,12,0,1,2,0,0,0,0,0,0,23,188,6,3,197,188,197
3023682,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,2,220,0,5,2,108,0,39,11,0,1,3,0,3,0,0,0,0,14,186,3,2,191,186,191
3023692,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3,220,0,0,0,85,0,47,19,0,0,0,0,0,0,0,0,0,12,163,14,6,183,163,183
3023702,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,4,220,0,3,1,99,0,26,21,0,0,2,0,2,0,0,0,0,32,186,1,3,190,186,190
3023722,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,6,220,0,0,0,95,0,54,14,0,0,2,0,6,0,0,0,0,14,185,5,7,197,185,197
3023772,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,11,220,0,5,0,84,0,53,17,0,1,3,0,3,0,0,0,0,14,180,3,5,188,180,188
3023782,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,12,220,0,5,0,83,0,56,18,0,2,1,0,0,0,0,0,0,14,179,10,1,190,179,190
3023792,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,13,220,0,6,0,85,0,48,11,0,1,2,0,2,0,0,0,0,19,174,6,8,188,174,188
3023812,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,15,220,0,5,0,85,0,33,14,0,1,2,0,1,0,0,0,0,25,166,11,8,185,166,185
3023822,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,16,220,0,4,0,98,0,48,11,0,1,0,0,1,0,0,0,0,28,191,3,4,198,191,198
3023902,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,24,205,0,9,0,96,0,30,12,0,0,2,0,1,0,0,0,0,20,170,0,3,173,170,173
3023912,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,1,130,0,7,0,71,0,20,6,0,0,0,0,1,0,0,0,0,10,115,4,2,121,115,121
3023922,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,1,220,0,4,1,90,0,34,23,0,1,2,0,1,0,0,0,0,19,175,3,16,194,175,194
3023932,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,2,220,0,4,1,113,0,38,15,0,0,0,0,1,0,0,0,0,12,184,0,7,191,184,191
3023942,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3,220,0,7,1,112,0,34,26,0,0,4,0,3,0,0,0,0,8,195,3,3,201,195,201
3023952,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,4,220,0,4,1,116,0,32,13,0,4,2,0,0,0,0,0,0,14,186,3,9,198,186,198
3023982,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,7,157,0,6,0,86,0,26,7,0,0,1,0,0,0,0,0,0,5,131,3,2,136,131,136
3024012,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3,220,0,4,0,106,0,44,20,0,0,2,0,2,0,0,0,0,13,191,4,2,197,191,197
3024062,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,2,220,0,1,1,15,0,144,10,0,2,3,0,0,0,0,0,0,1,177,16,5,198,177,198
3024082,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,4,220,0,1,1,13,0,136,19,0,0,1,0,0,0,0,0,0,1,172,22,5,199,172,199
3024092,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,5,220,0,1,2,17,0,131,9,0,1,1,0,2,0,0,0,0,3,167,12,11,190,167,190
3024102,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,6,220,0,0,1,14,0,141,11,0,2,1,0,5,0,0,0,0,4,179,10,3,192,179,192
3024132,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,9,220,0,2,0,13,0,146,11,0,1,2,0,4,0,0,0,0,0,179,11,2,192,179,192
3024142,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,10,220,0,0,1,9,0,155,7,0,0,2,0,2,0,0,0,0,1,177,16,5,198,177,198
3024172,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,13,220,0,2,0,21,0,131,10,0,0,1,0,1,0,0,0,0,3,169,19,7,195,169,195
3024182,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,14,220,0,0,0,13,0,135,14,0,2,0,0,1,0,0,0,0,2,167,17,8,192,167,192
3024192,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,15,220,0,2,1,11,0,142,12,0,3,0,0,1,0,0,0,0,2,174,16,2,192,174,192
3024232,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,19,220,0,2,0,15,0,148,6,0,1,0,0,4,0,0,0,0,0,176,12,7,195,176,195
3024242,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,20,220,0,5,1,16,0,135,17,0,0,1,0,0,0,0,0,0,1,176,8,8,192,176,192
3024252,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,21,220,0,1,1,14,0,145,9,0,0,0,0,3,0,0,0,0,2,175,16,6,197,175,197
3024272,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,23,220,0,1,0,13,0,135,12,0,1,0,0,1,0,0,0,0,1,164,19,4,187,164,187
3024292,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,25,220,0,0,1,21,0,136,25,0,1,0,0,0,0,0,0,0,1,185,7,8,200,185,200
3024302,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,26,220,0,3,0,23,0,123,10,0,1,1,0,1,0,0,0,0,5,167,19,8,194,167,194
3024312,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,27,220,0,0,1,20,0,134,14,0,1,0,0,4,0,0,0,0,2,176,13,4,193,176,193
3024322,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,28,220,0,1,0,15,0,149,11,0,1,0,0,1,0,0,0,0,0,178,12,3,193,178,193
3024332,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,29,220,0,2,2,12,0,139,13,0,1,2,0,1,0,0,0,0,3,175,13,8,196,175,196
3024342,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,30,220,0,3,0,15,0,131,11,0,0,2,0,1,0,0,0,0,3,166,13,12,191,166,191
3024362,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,32,220,0,2,0,18,0,150,9,0,0,0,0,1,0,0,0,0,2,182,12,5,199,182,199
3024372,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,33,220,0,3,0,11,0,140,12,0,1,3,0,1,0,0,0,0,0,171,16,5,192,171,192
3024392,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,35,40,0,0,0,2,0,26,2,0,0,0,0,0,0,0,0,0,0,30,3,2,35,30,35
3024412,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,244,Unidad Educativa Voces Libres,2,220,0,1,0,13,0,123,13,0,2,0,0,0,0,0,0,0,0,152,22,4,178,152,178
3024432,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,244,Unidad Educativa Voces Libres,4,220,0,0,0,7,0,149,17,0,0,0,0,7,0,0,0,0,2,182,10,2,194,182,194
3024452,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,244,Unidad Educativa Voces Libres,6,220,0,1,3,9,0,139,11,0,0,3,0,0,0,0,0,0,1,167,10,7,184,167,184
3024462,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,244,Unidad Educativa Voces Libres,7,220,0,2,0,20,0,134,10,0,1,0,0,1,0,0,0,0,3,171,7,5,183,171,183
3024492,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,244,Unidad Educativa Voces Libres,10,113,0,2,0,11,0,69,4,0,0,0,0,4,0,0,0,0,1,91,4,2,97,91,97
3024522,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,1,232,0,1,2,42,0,129,17,0,5,1,0,2,0,0,0,0,0,199,18,8,225,199,225
3024542,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,4198,Tirani,25645,U.E. José Carlos Carrillo,2,220,0,4,0,35,0,137,12,0,1,1,0,1,0,0,0,0,4,195,3,7,205,195,205
3024562,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,4198,Tirani,25645,U.E. José Carlos Carrillo,4,220,0,2,0,50,0,121,9,0,2,2,0,2,0,0,0,0,2,190,8,5,203,190,203
3024582,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,4198,Tirani,25645,U.E. José Carlos Carrillo,6,220,0,2,1,35,0,129,9,0,1,1,0,5,0,0,0,0,4,187,12,5,204,187,204
3024592,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,4198,Tirani,25645,U.E. José Carlos Carrillo,7,220,0,3,0,37,0,111,19,0,1,1,0,1,0,0,0,0,12,185,8,9,202,185,202
3024602,GOBERNADOR(A),32,Bolivia,3,Cochabamba,1,Cercado,1,Cochabamba,4198,Tirani,25645,U.E. José Carlos Carrillo,8,24,0,1,0,4,0,14,1,0,0,0,0,0,0,0,0,0,2,22,1,1,24,22,24
3032472,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3,220,0,8,2,67,0,54,10,0,3,5,0,8,0,0,0,0,22,179,14,1,194,179,194
3033312,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,1,Quillacollo,934,Quillacollo,25047,Unidad Educativa Marquina,7,220,0,1,1,14,0,124,10,0,0,1,0,7,0,0,0,0,3,161,17,8,186,161,186
3034362,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,1,Quillacollo,934,Quillacollo,26469,U. E. Nuestra Señora de Urkupiña,1,31,0,0,0,15,0,5,2,0,0,1,0,0,0,0,0,0,2,25,2,0,27,25,27
3036562,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,1,Quillacollo,939,El Paso,25686,U.E. Santiago Apóstol,1,177,0,1,0,42,0,80,9,0,0,0,0,2,0,0,0,0,2,136,8,4,148,136,148
3040262,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,955,Ciudad del Niño,26151,U.E. Técnico Humanístico San Rafael,1,18,0,3,0,6,0,7,2,0,0,0,0,0,0,0,0,0,0,18,0,0,18,18,18
3040632,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,30085,U.E. San Rafael (Temporal),1,220,0,4,0,105,0,40,31,0,1,0,0,3,0,0,0,0,7,191,0,3,194,191,194
3040642,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,30085,U.E. San Rafael (Temporal),2,177,0,4,0,81,0,28,20,0,0,5,0,1,0,0,0,0,9,148,4,2,154,148,154
3040652,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,25904,U. E. Titos Linde,1,220,0,8,1,102,0,46,22,0,1,4,0,1,0,0,0,0,6,191,5,3,199,191,199
3040662,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,3,Tiquipaya,957,Linde - Chiquicollo,25904,U. E. Titos Linde,2,62,0,1,0,27,0,11,5,0,0,1,0,0,0,0,0,0,3,48,1,4,53,48,53
3041892,GOBERNADOR(A),32,Bolivia,3,Cochabamba,9,Quillacollo,4,Vinto,959,Vinto,26464,U. E. Carmen Rosa Salguero,1,66,0,0,1,16,0,30,2,0,2,0,0,1,0,0,0,0,2,54,4,0,58,54,58
3044712,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,2,220,0,5,6,44,0,77,33,0,0,0,0,2,0,0,0,0,9,176,7,4,187,176,187
3044722,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3,220,0,3,3,38,0,70,37,0,1,0,0,4,0,0,0,0,8,164,10,14,188,164,188
3044782,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,9,220,0,4,4,38,0,81,33,0,1,3,0,2,0,0,0,0,8,174,12,9,195,174,195
3044792,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,10,220,0,3,4,20,0,98,42,0,3,1,0,2,0,0,0,0,5,178,12,8,198,178,198
3044802,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,11,220,0,6,1,35,0,80,34,0,0,2,0,0,0,0,0,0,9,167,9,13,189,167,189
3044822,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,13,220,0,4,4,30,0,89,41,0,2,3,0,0,0,0,0,0,4,177,6,9,192,177,192
3044872,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,18,220,0,1,8,33,0,91,24,0,3,1,0,2,0,0,0,0,5,168,10,9,187,168,187
3044882,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,19,181,0,1,3,33,0,69,28,0,1,2,0,1,0,0,0,0,2,140,3,6,149,140,149
3044892,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,1,220,0,4,4,24,0,98,33,0,0,1,0,3,0,0,0,0,3,170,17,4,191,170,191
3044902,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,2,220,0,2,6,42,0,80,36,0,0,5,0,2,0,0,0,0,9,182,12,4,198,182,198
3044962,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,8,220,0,4,2,17,0,106,37,0,2,3,0,5,0,0,0,0,2,178,9,3,190,178,190
3045072,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,19,220,0,4,5,41,0,97,32,0,0,0,0,3,0,0,0,0,2,184,5,9,198,184,198
3045112,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,23,220,0,4,3,34,0,91,39,0,0,2,0,4,0,0,0,0,5,182,6,6,194,182,194
3045132,GOBERNADOR(A),32,Bolivia,3,Cochabamba,10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,25,220,0,5,1,30,0,99,43,0,1,2,0,2,0,0,0,0,7,190,1,4,195,190,195
