CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,BASTA,COMUNIDAD DE TODOS,FPV,UNIDOS POR TARIJA,ISA,MT,MI ARBOL,MAS-IPSP,MTS,PAN-BOL,TPT,UCS,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
6006712,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,3,220,0,40,0,50,9,0,0,41,2,0,3,0,145,19,3,167,145,167
6006742,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6,220,0,13,0,46,6,0,0,36,2,0,2,0,105,21,6,132,105,132
6006802,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,12,66,0,10,0,16,1,0,0,18,0,0,0,0,45,4,0,49,45,49
6006842,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),4,220,0,26,0,58,7,0,0,36,1,0,1,0,129,33,2,164,129,164
6007142,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,1,220,0,24,0,56,6,0,0,34,1,0,2,0,123,55,6,184,123,184
6007152,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,2,220,0,22,0,79,5,0,0,39,3,0,0,0,148,41,8,197,148,197
6007412,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial ?El Refugio? (Temporal),1,220,0,24,0,55,8,0,0,52,0,0,3,0,142,39,4,185,142,185
6007962,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),1,220,0,30,0,82,5,0,0,27,4,0,4,0,152,36,2,190,152,190
6007972,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),2,220,0,34,0,81,11,0,0,33,0,0,3,0,162,25,3,190,162,190
6007992,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),4,220,0,52,0,66,13,0,0,23,1,0,1,0,156,38,8,202,156,202
6008002,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),5,220,0,36,0,76,12,0,0,24,6,0,3,0,157,36,1,194,157,194
6008012,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),6,156,0,28,0,49,4,0,0,19,5,0,1,0,106,20,6,132,106,132
6008032,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,2,220,0,28,0,76,6,0,0,34,3,0,1,0,148,41,7,196,148,196
6008042,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,3,220,0,29,0,69,4,0,0,44,8,0,0,0,154,36,6,196,154,196
6008072,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,1,220,0,26,0,71,7,0,0,37,9,0,4,0,154,32,4,190,154,190
6008082,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,2,220,0,30,0,55,5,0,0,55,3,0,2,0,150,44,5,199,150,199
6008092,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,3,220,0,41,0,51,6,0,0,43,2,0,0,0,143,44,2,189,143,189
6008102,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,4,220,0,25,0,53,11,0,0,49,3,0,0,0,141,39,1,181,141,181
6008232,ASAMBLEISTA POBLACION,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,1,220,0,15,0,66,3,0,0,70,8,0,1,0,163,46,2,211,163,211
6000956,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,11,92,2,12,0,39,0,0,0,10,5,1,0,0,69,0,2,71,69,71
6001816,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),1,220,3,16,0,100,0,0,0,44,13,1,4,0,181,1,6,188,181,188
6001826,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),2,220,8,15,0,102,0,0,0,40,20,1,0,0,186,2,3,191,186,191
6001836,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),3,220,1,13,0,100,0,0,0,37,22,0,3,0,176,3,7,186,176,186
6001856,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),5,220,2,12,0,119,0,0,0,37,11,1,2,0,184,2,6,192,184,192
6001866,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),6,195,2,19,0,83,0,0,0,30,18,1,4,0,157,2,8,167,157,167
6002756,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre (Temporal),2,220,2,15,0,69,0,0,0,67,20,2,2,0,177,4,7,188,177,188
6002776,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre (Temporal),4,220,4,20,0,80,0,0,0,50,21,2,1,0,178,1,7,186,178,186
6003686,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),6,220,2,18,0,126,0,0,0,29,13,0,0,0,188,1,3,192,188,192
6003696,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),7,220,2,14,0,114,0,0,0,32,16,0,0,0,178,2,8,188,178,188
6003746,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),12,220,1,10,0,108,0,0,0,32,13,1,4,0,169,2,7,178,169,178
6003776,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),15,220,3,25,0,93,0,0,0,33,28,1,2,0,185,2,10,197,185,197
6004406,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,1,220,0,18,0,105,0,0,0,35,20,1,4,0,183,3,2,188,183,188
6004416,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,2,220,1,23,0,115,0,0,0,26,17,2,3,0,187,1,1,189,187,189
6004426,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,3,220,5,35,0,104,0,0,0,29,11,1,3,0,188,2,6,196,188,196
6004456,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6,220,5,18,0,117,0,0,0,30,19,0,4,0,193,2,2,197,193,197
6004466,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,7,220,1,20,0,102,0,0,0,26,13,1,3,0,166,0,23,189,166,189
6004486,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,9,220,3,24,0,96,0,0,0,37,16,1,7,0,184,4,6,194,184,194
6004836,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,11,220,1,14,0,110,0,0,0,36,19,0,3,0,183,2,5,190,183,190
6005426,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Ema Rosel inicial (Kinder) (Temporal),3,220,4,12,0,101,0,0,0,46,14,0,1,0,178,3,9,190,178,190
6005836,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,1,220,5,8,0,76,0,0,0,83,10,1,0,0,183,3,7,193,183,193
6005856,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,3,220,2,12,0,79,0,0,0,71,16,0,1,0,181,4,2,187,181,187
6005866,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,4,220,3,6,0,92,0,0,0,68,14,0,2,0,185,3,5,193,185,193
6005876,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,5,23,0,0,0,3,0,0,0,9,4,0,2,0,18,0,0,18,18,18
6006186,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31057,U.E. Felipe Palazon (Temporal),4,220,0,17,0,130,0,0,0,24,10,1,1,0,183,1,7,191,183,191
6006626,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder) (Temporal),1,220,3,18,0,120,0,0,0,27,12,0,3,0,183,3,3,189,183,189
6006666,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder) (Temporal),5,220,5,13,0,90,0,0,0,48,23,1,2,0,182,3,7,192,182,192
6006826,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),2,220,2,21,0,73,0,0,0,24,8,2,3,0,133,3,5,141,133,141
6006836,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),3,220,1,25,0,76,0,0,0,37,13,0,0,0,152,2,4,158,152,158
6006846,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),4,220,1,18,0,85,0,0,0,30,20,1,2,0,157,2,5,164,157,164
6006866,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),6,220,3,16,0,87,0,0,0,24,9,0,4,0,143,1,4,148,143,148
6007156,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,2,220,0,20,0,109,0,0,0,38,10,1,0,0,178,3,16,197,178,197
6007966,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),1,220,2,20,0,125,0,0,0,25,9,0,2,0,183,4,3,190,183,190
6007976,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),2,220,2,20,0,109,0,0,0,36,15,2,1,0,185,1,4,190,185,190
6008006,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),5,220,2,19,0,123,0,0,0,23,18,0,5,0,190,3,1,194,190,194
6008036,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,2,220,2,17,0,114,0,0,0,35,16,2,0,0,186,3,8,197,186,197
6008046,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,3,220,5,13,0,105,0,0,0,44,16,0,4,0,187,4,5,196,187,196
6008086,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,2,220,4,29,0,88,0,0,0,46,17,0,4,0,188,3,9,200,188,200
6008096,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,3,220,5,33,0,93,0,0,0,41,10,0,0,0,182,3,4,189,182,189
6008106,ALCALDESA/ALCALDE,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,4,220,6,15,0,85,0,0,0,42,15,2,3,0,168,8,5,181,168,181
6000956,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,11,92,3,13,0,34,0,0,0,9,2,0,0,0,61,8,2,71,61,71
6001816,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),1,220,6,15,0,63,0,0,0,40,8,2,4,0,138,45,5,188,138,188
6001826,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),2,220,7,14,0,83,0,0,0,32,18,3,0,0,157,34,0,191,157,191
6001836,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),3,220,5,11,0,76,0,0,0,33,16,0,4,0,145,38,3,186,145,186
6001856,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),5,220,2,14,0,98,0,0,0,36,9,0,1,0,160,29,3,192,160,192
6001866,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31052,U.E. Fe y Alegría Inicial (Kinder) (Temporal),6,195,4,14,0,67,0,0,0,26,16,2,4,0,133,29,5,167,133,167
6002756,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre (Temporal),2,220,5,13,0,57,0,0,0,59,15,1,0,0,150,31,7,188,150,188
6002776,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre (Temporal),4,220,4,11,0,64,0,0,0,48,10,2,2,0,141,37,8,186,141,186
6003686,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),6,220,7,11,0,90,0,0,0,31,6,0,1,0,146,45,1,192,146,192
6003696,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),7,220,7,13,0,97,0,0,0,28,7,1,2,0,155,28,5,188,155,188
6003746,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),12,220,2,14,0,85,0,0,0,28,10,3,4,0,146,32,0,178,146,178
6003776,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),15,220,2,26,0,72,0,0,0,31,25,0,1,0,157,37,3,197,157,197
6004406,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,1,220,2,16,0,79,0,0,0,32,11,1,5,0,146,39,3,188,146,188
6004416,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,2,220,9,22,0,83,0,0,0,29,12,2,4,0,161,27,1,189,161,189
6004426,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,3,220,6,36,0,77,0,0,0,30,11,3,5,0,168,22,6,196,168,196
6004456,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6,220,8,20,0,84,0,0,0,30,10,1,7,0,160,35,2,197,160,197
6004466,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,7,220,0,20,0,80,0,0,0,26,12,0,7,0,145,25,19,189,145,189
6004486,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,9,220,9,23,0,69,0,0,0,33,9,0,6,0,149,39,6,194,149,194
6004836,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,11,220,3,14,0,83,0,0,0,27,14,0,3,0,144,42,4,190,144,190
6005426,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Ema Rosel inicial (Kinder) (Temporal),3,220,4,10,0,76,0,0,0,44,13,0,3,0,150,34,6,190,150,190
6005836,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,1,220,2,7,0,60,0,0,0,71,7,2,3,0,152,35,6,193,152,193
6005856,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,3,220,4,9,0,65,0,0,0,68,7,0,0,0,153,32,2,187,153,187
6005866,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,4,220,2,10,0,73,0,0,0,61,10,0,2,0,158,28,7,193,158,193
6005876,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,5,23,0,0,0,2,0,0,0,9,3,0,2,0,16,2,0,18,16,18
6006186,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31057,U.E. Felipe Palazon (Temporal),4,220,0,14,0,110,0,0,0,26,10,2,0,0,162,25,4,191,162,191
6006626,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder) (Temporal),1,220,3,15,0,91,0,0,0,21,10,0,4,0,144,44,1,189,144,189
6006666,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder) (Temporal),5,220,5,12,0,68,0,0,0,46,13,2,1,0,147,41,4,192,147,192
6006826,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),2,220,1,22,0,53,0,0,0,22,7,1,2,0,108,28,5,141,108,141
6006836,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),3,220,2,24,0,64,0,0,0,33,10,0,1,0,134,22,2,158,134,158
6006846,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),4,220,4,11,0,70,0,0,0,27,14,1,3,0,130,30,4,164,130,164
6006866,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31059,Complejo Deportivo de la U.E. San Bernardo (Temporal),6,220,7,14,0,67,0,0,0,22,7,0,3,0,120,25,3,148,120,148
6007156,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,2,220,1,17,0,93,0,0,0,38,7,0,1,0,157,30,10,197,157,197
6007966,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),1,220,4,20,0,94,0,0,0,21,11,0,1,0,151,38,1,190,151,190
6007976,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),2,220,5,23,0,90,0,0,0,31,10,2,2,0,163,25,2,190,163,190
6008006,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder) (Temporal),5,220,5,20,0,94,0,0,0,20,15,0,7,0,161,33,0,194,161,194
6008036,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,2,220,3,16,0,90,0,0,0,29,13,0,0,0,151,39,7,197,151,197
6008046,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,3,220,7,10,0,80,0,0,0,42,15,1,5,0,160,31,5,196,160,196
6008086,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,2,220,4,30,0,60,0,0,0,49,4,0,2,0,149,43,8,200,149,200
6008096,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,3,220,5,27,0,72,0,0,0,37,11,0,0,0,152,35,2,189,152,189
6008106,CONCEJALES,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,4,220,10,14,0,68,0,0,0,39,11,3,1,0,146,33,2,181,146,181
