CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,BASTA,COMUNIDAD DE TODOS,FPV,UNIDOS POR TARIJA,ISA,MT,MI ARBOL,MAS-IPSP,MTS,PAN-BOL,TPT,UCS,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
6003592,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,21,220,0,28,0,68,6,0,0,36,4,0,6,0,148,36,8,192,148,192
6003602,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,22,220,0,29,0,80,5,0,0,40,1,0,1,0,156,31,4,191,156,191
6003612,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,23,220,0,31,0,77,5,0,0,27,4,0,4,0,148,38,8,194,148,194
6003622,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,24,188,0,22,0,51,6,0,0,32,2,0,5,0,118,32,3,153,118,153
6003642,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),2,220,0,36,0,65,3,0,0,37,6,0,5,0,152,23,7,182,152,182
6003662,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),4,220,0,36,0,76,4,0,0,31,3,0,3,0,153,25,7,185,153,185
6003682,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),6,220,0,22,0,81,7,0,0,32,3,0,2,0,147,44,1,192,147,192
6003692,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),7,220,0,28,0,86,3,0,0,34,0,0,3,0,154,28,6,188,154,188
6003712,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),9,220,0,26,0,78,3,0,0,35,5,0,1,0,148,42,2,192,148,192
6003722,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),10,220,0,22,0,65,7,0,0,47,3,0,5,0,149,36,5,190,149,190
6003732,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),11,220,0,29,0,60,4,0,0,37,4,0,3,0,137,41,8,186,137,186
6003742,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),12,220,0,20,0,76,6,0,0,40,2,0,2,0,146,29,3,178,146,178
6003752,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),13,220,0,27,0,78,4,0,0,38,0,0,1,0,148,32,4,184,148,184
6003772,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),15,220,0,29,0,76,10,0,0,39,3,0,4,0,161,33,3,197,161,197
6003782,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque (Temporal),16,50,0,5,0,19,4,0,0,10,1,0,0,0,39,6,0,45,39,45
6003792,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,1,220,0,20,0,56,3,0,0,62,2,0,1,0,144,38,5,187,144,187
6003802,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,2,220,0,19,0,60,6,0,0,61,5,0,5,0,156,37,3,196,156,196
6003812,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,3,220,0,19,0,65,5,0,0,47,6,0,0,0,142,32,5,179,142,179
6003822,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,4,220,0,17,0,52,5,0,0,66,9,0,2,0,151,37,3,191,151,191
6003832,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,5,220,0,25,0,55,3,0,0,51,1,0,5,0,140,35,9,184,140,184
6003842,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6,220,0,18,0,54,5,0,0,66,4,0,3,0,150,37,4,191,150,191
6003852,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,7,220,0,18,0,64,5,0,0,59,0,0,2,0,148,23,3,174,148,174
6003872,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,9,220,0,30,0,66,5,0,0,46,2,0,0,0,149,44,3,196,149,196
6003882,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,10,220,0,18,0,67,3,0,0,60,2,0,1,0,151,27,4,182,151,182
6003892,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,11,220,0,12,0,63,7,0,0,48,5,0,3,0,138,42,6,186,138,186
6003902,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,12,220,0,21,0,65,7,0,0,70,1,0,1,0,165,25,3,193,165,193
6003912,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,13,220,0,13,0,72,5,0,0,62,0,0,2,0,154,27,2,183,154,183
6003922,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,14,196,0,13,0,66,3,0,0,52,4,0,2,0,140,25,2,167,140,167
6004222,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6,220,0,18,0,53,2,0,0,79,2,0,2,0,156,32,8,196,156,196
6004252,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,9,220,0,9,0,37,0,0,0,90,5,0,2,0,143,38,5,186,143,186
6004262,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,10,220,0,9,0,44,2,0,0,85,1,0,2,0,143,43,4,190,143,190
6004272,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,11,220,0,18,0,46,1,0,0,54,2,0,3,0,124,48,8,180,124,180
6004282,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,12,220,0,12,0,63,2,0,0,61,1,0,2,0,141,38,6,185,141,185
6004292,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,13,220,0,22,0,61,6,0,0,49,3,0,4,0,145,46,5,196,145,196
6004302,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,14,220,0,12,0,58,6,0,0,75,6,0,2,0,159,28,5,192,159,192
6004312,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,15,220,0,14,0,72,7,0,0,59,4,0,3,0,159,28,11,198,159,198
6004322,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,16,220,0,16,0,48,7,0,0,65,1,0,5,0,142,35,7,184,142,184
6004332,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,17,220,0,8,0,59,3,0,0,69,3,0,6,0,148,24,24,196,148,196
6004352,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,19,220,0,15,0,66,6,0,0,49,3,0,2,0,141,40,5,186,141,186
6004362,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,20,220,0,9,0,64,3,0,0,68,2,0,0,0,146,40,5,191,146,191
6004392,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,1,232,0,10,0,62,6,0,0,83,1,0,4,0,166,50,2,218,166,218
6004402,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,1,220,0,25,0,72,5,0,0,31,3,0,1,0,137,42,9,188,137,188
6004412,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,2,220,0,39,0,73,9,0,0,38,0,0,1,0,160,28,1,189,160,189
6004422,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,3,220,0,46,0,69,8,0,0,36,2,0,4,0,165,26,5,196,165,196
6004432,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,4,220,0,16,0,70,7,0,0,37,3,0,4,0,137,38,10,185,137,185
6004442,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,5,220,0,37,0,57,10,0,0,45,2,0,4,0,155,35,7,197,155,197
6004452,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6,220,0,38,0,70,6,0,0,32,7,0,5,0,158,38,1,197,158,197
6004462,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,7,220,0,27,0,70,11,0,0,22,3,0,3,0,136,23,29,188,136,188
6004482,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,9,220,0,46,0,55,3,0,0,45,2,0,4,0,155,35,4,194,155,194
6004502,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,11,220,0,31,0,57,5,0,0,29,1,0,3,0,126,27,29,182,126,182
6004532,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,14,220,0,34,0,71,15,0,0,39,4,0,2,0,165,29,4,198,165,198
6004552,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,16,234,0,32,0,78,7,0,0,38,3,0,2,0,160,35,3,198,160,198
6004562,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,1,220,0,23,0,75,6,0,0,37,3,0,2,0,146,42,5,193,146,193
6004572,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,2,220,0,22,0,70,3,0,0,37,1,0,2,0,135,47,4,186,135,186
6004582,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,3,220,0,39,0,62,3,0,0,44,1,0,0,0,149,37,7,193,149,193
6004592,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,4,220,0,32,0,75,5,0,0,47,0,0,5,0,164,28,6,198,164,198
6004602,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,5,220,0,17,0,75,6,0,0,22,1,0,0,0,121,52,5,178,121,178
6004672,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,12,220,0,27,0,72,2,0,0,33,4,0,3,0,141,50,5,196,141,196
6004742,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,2,220,0,26,0,59,5,0,0,57,1,0,3,0,151,32,6,189,151,189
6004762,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,4,220,0,26,0,58,4,0,0,50,3,0,2,0,143,37,10,190,143,190
6004772,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,5,220,0,23,0,71,6,0,0,52,2,0,3,0,157,30,4,191,157,191
6004792,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,7,220,0,24,0,72,7,0,0,40,3,0,1,0,147,45,2,194,147,194
6004802,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,8,220,0,29,0,70,5,0,0,42,0,0,2,0,148,36,5,189,148,189
6004812,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,9,220,0,23,0,70,9,0,0,46,2,0,2,0,152,36,4,192,152,192
6004822,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,10,220,0,20,0,66,7,0,0,47,3,0,4,0,147,36,6,189,147,189
6004832,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,11,220,0,27,0,69,2,0,0,40,2,0,4,0,144,41,5,190,144,190
6004842,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,12,220,0,19,0,65,3,0,0,33,2,0,0,0,122,57,5,184,122,184
6004852,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,13,220,0,22,0,72,5,0,0,35,1,0,2,0,137,46,4,187,137,187
6004862,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,14,220,0,15,0,77,5,0,0,37,2,0,2,0,138,38,11,187,138,187
6004872,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,15,220,0,27,0,70,6,0,0,44,2,0,1,0,150,40,3,193,150,193
6004882,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,16,220,0,28,0,57,7,0,0,53,3,0,3,0,151,42,3,196,151,196
6004892,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,17,220,0,26,0,70,6,0,0,24,2,0,3,0,131,51,4,186,131,186
6004902,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,18,220,0,18,0,75,5,0,0,53,3,0,2,0,156,35,2,193,156,193
6004912,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,19,220,0,32,0,78,6,0,0,48,0,0,2,0,166,32,2,200,166,200
6004922,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,20,153,0,28,0,56,1,0,0,19,1,0,1,0,106,28,5,139,106,139
6004932,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,1,220,0,36,0,79,4,0,0,27,3,0,1,0,150,33,5,188,150,188
6004942,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,2,220,0,43,0,66,9,0,0,27,1,0,1,0,147,33,4,184,147,184
6004962,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,4,220,0,47,0,63,5,0,0,29,3,0,4,0,151,30,3,184,151,184
6004972,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,5,220,0,30,0,75,10,0,0,32,3,0,2,0,152,39,2,193,152,193
6004982,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6,220,0,33,0,75,5,0,0,36,3,0,1,0,153,29,9,191,153,191
6005002,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,8,220,0,34,0,73,2,0,0,22,2,0,5,0,138,48,7,193,138,193
6005012,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,9,220,0,20,0,72,7,0,0,43,2,0,2,0,146,33,3,182,146,182
6005022,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,10,220,0,38,0,56,10,0,0,35,2,0,8,0,149,38,3,190,149,190
6005032,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,11,220,0,30,0,66,5,0,0,36,2,0,3,0,142,22,6,170,142,170
6005042,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,12,220,0,38,0,53,9,0,0,39,2,0,5,0,146,32,6,184,146,184
6005072,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,15,220,0,27,0,65,7,0,0,35,3,0,3,0,140,32,4,176,140,176
6005092,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,17,220,0,30,0,79,8,0,0,26,2,0,3,0,148,26,6,180,148,180
6005102,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,18,220,0,39,0,81,8,0,0,20,2,0,2,0,152,42,2,196,152,196
6005112,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,19,220,0,28,0,86,9,0,0,32,3,0,2,0,160,31,6,197,160,197
6005122,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,20,220,0,45,0,76,8,0,0,20,3,0,3,0,155,31,9,195,155,195
6005132,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,21,220,0,39,0,53,5,0,0,35,3,0,5,0,140,25,24,189,140,189
6005142,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,22,31,0,6,0,8,0,0,0,4,1,0,1,0,20,4,2,26,20,26
6005152,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,1,220,0,22,0,52,5,0,0,63,3,0,2,0,147,45,9,201,147,201
6005172,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,3,220,0,15,0,76,5,0,0,49,0,0,3,0,148,29,7,184,148,184
6005202,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6,220,0,13,0,70,3,0,0,48,6,0,1,0,141,46,5,192,141,192
6005212,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,7,220,0,14,0,44,7,0,0,73,1,0,3,0,142,41,15,198,142,198
6005252,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,11,220,0,10,0,71,5,0,0,64,2,0,2,0,154,36,3,193,154,193
6005262,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,12,220,0,16,0,70,4,0,0,59,3,0,0,0,152,38,5,195,152,195
6005332,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,19,220,0,9,0,72,7,0,0,50,2,0,4,0,144,37,8,189,144,189
6005342,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,20,220,0,16,0,52,4,0,0,59,4,0,2,0,137,40,7,184,137,184
6005362,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,22,220,0,15,0,74,1,0,0,53,4,0,2,0,149,34,5,188,149,188
6005412,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Ema Rosel inicial (Kinder) (Temporal),2,220,0,19,0,74,7,0,0,42,1,0,4,0,147,38,4,189,147,189
6005422,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Ema Rosel inicial (Kinder) (Temporal),3,220,0,25,0,65,4,0,0,48,5,0,1,0,148,34,8,190,148,190
6005442,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,1,220,0,14,0,68,7,0,0,52,1,0,2,0,144,44,6,194,144,194
6005482,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,5,220,0,19,0,72,4,0,0,46,1,0,0,0,142,42,1,185,142,185
6005502,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,7,220,0,4,0,65,3,0,0,47,1,0,2,0,122,37,37,196,122,196
6005512,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,8,220,0,11,0,58,9,0,0,64,3,0,3,0,148,38,5,191,148,191
6005552,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,12,220,0,15,0,77,3,0,0,53,3,0,0,0,151,35,14,200,151,200
6005562,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,13,220,0,19,0,76,3,0,0,52,5,0,1,0,156,37,8,201,156,201
6005622,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,5,220,0,14,0,71,8,0,0,58,4,0,3,0,158,37,3,198,158,198
6005712,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,14,220,0,18,0,52,4,0,0,51,6,0,7,0,138,13,10,161,138,161
6005782,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,21,220,0,25,0,81,7,0,0,37,2,0,0,0,152,38,6,196,152,196
6005802,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,23,220,0,25,0,65,6,0,0,45,2,0,0,0,143,29,7,179,143,179
6005812,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,24,220,0,20,0,88,6,0,0,34,2,0,1,0,151,38,3,192,151,192
6005832,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,1,220,0,14,0,59,3,0,0,75,3,0,1,0,155,32,6,193,155,193
6005842,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,2,220,0,10,0,67,4,0,0,64,3,0,4,0,152,30,4,186,152,186
6005852,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,3,220,0,15,0,52,3,0,0,73,6,0,3,0,152,30,4,186,152,186
6005862,ASAMBLEISTA TERRITORIO,32,Bolivia,6,Tarija,1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,4,220,0,15,0,72,2,0,0,67,2,0,0,0,158,28,7,193,158,193
