CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,ASP,ADEPCOCA,CAOSAM,C 2000,C-A,CUMI,CICOTI,CAOTM,UN,FPV,T-INTI,J.A. LLALLA.L.P.,MACOJMA,MAYA C,MIDELUR,MAS-IPSP,MCP - NG,M.I.A.S.U.N.T.A.,MK - PC,MPS,MTS,MYP,PAN-BOL,PDC,PBCSP,UNIDOS,SOL.BO,TS,ML(MARKANAKAS LAYKU),UCS,UVA,V,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
2003952,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25480,Colegio Dora Schmidt,17,220,4,0,0,0,6,0,0,0,2,1,0,13,0,0,0,35,0,0,0,0,2,0,0,0,99,0,3,0,0,0,0,1,166,15,4,185,166,185
2004022,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,Esc. Alfredo Vargas,4,220,3,0,0,0,3,0,0,0,5,1,0,10,0,0,0,46,0,0,0,0,3,0,1,0,57,1,5,0,0,0,0,0,135,38,12,185,135,185
2004052,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,Esc. Alfredo Vargas,7,220,4,0,0,0,2,0,0,0,2,1,0,14,0,0,0,59,0,0,0,0,7,0,0,0,62,0,7,0,0,0,0,1,159,28,8,195,159,195
2004072,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,Esc. Alfredo Vargas,9,220,4,0,0,0,6,0,0,0,6,0,0,16,0,0,0,41,0,0,0,1,2,0,0,0,68,1,12,0,0,0,0,1,158,25,3,186,158,186
2004102,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,Esc. Alfredo Vargas,12,220,1,0,0,0,6,0,0,0,0,2,0,4,0,0,0,42,0,0,0,2,2,0,0,0,78,0,1,0,0,0,0,1,139,31,13,183,139,183
2004112,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,Esc. Alfredo Vargas,13,220,0,0,0,0,3,0,0,0,4,2,0,18,0,0,0,62,0,0,0,2,3,0,1,0,44,0,2,0,0,0,0,2,143,33,3,179,143,179
2004262,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,3,220,0,0,0,0,3,0,0,0,2,0,0,16,0,0,0,35,0,0,0,1,3,0,1,0,83,0,2,0,0,0,0,0,146,28,6,180,146,180
2004292,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,6,220,0,0,0,0,2,0,0,0,1,0,0,7,0,0,0,30,0,0,0,0,0,0,1,0,103,1,6,0,0,0,0,0,151,28,7,186,151,186
2004302,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,7,220,0,0,0,0,1,0,0,0,4,0,0,9,0,0,0,36,0,0,0,2,5,0,0,0,93,0,2,0,0,0,0,0,152,21,5,178,152,178
2004312,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,8,220,1,0,0,0,6,0,0,0,4,1,0,10,0,0,0,37,0,0,0,2,3,0,1,0,91,0,3,0,0,0,0,3,162,28,4,194,162,194
2004322,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,9,220,2,0,0,0,2,0,0,0,2,0,0,17,0,0,0,19,0,0,0,1,4,0,0,0,104,0,6,0,0,0,0,0,157,23,5,185,157,185
2004342,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,11,220,3,0,0,0,2,0,0,0,4,1,0,13,0,0,0,51,0,0,0,2,6,0,1,0,77,1,4,0,0,0,0,0,165,24,8,197,165,197
2004352,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,12,220,2,0,0,0,1,0,0,0,6,1,0,19,0,0,0,58,0,0,0,0,3,0,0,0,52,0,2,0,0,0,0,3,147,35,5,187,147,187
2004362,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,13,220,1,0,0,0,4,0,0,0,1,2,0,15,0,0,0,38,0,0,0,0,2,0,1,0,85,1,5,0,0,0,0,0,155,31,6,192,155,192
2004392,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,16,220,2,0,0,0,3,0,0,0,2,0,0,12,0,0,0,32,0,0,0,1,1,0,0,0,107,0,9,0,0,0,0,0,169,18,4,191,169,191
2004482,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,25,220,3,0,0,0,4,0,0,0,2,0,0,19,0,0,0,29,0,0,0,0,2,0,0,0,98,0,4,0,0,0,0,0,161,31,5,197,161,197
2004502,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,27,220,2,0,0,0,1,0,0,0,1,0,0,12,0,0,0,15,0,0,0,1,3,0,1,0,95,0,7,0,0,0,0,1,139,33,13,185,139,185
2004522,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,29,220,1,0,0,0,2,0,0,0,1,1,0,6,0,0,0,30,0,0,0,1,2,0,0,0,103,1,2,0,0,0,0,0,150,26,1,177,150,177
2004542,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,31,220,3,0,0,0,4,0,0,0,4,2,0,7,0,0,0,26,0,0,0,2,2,0,1,0,107,1,5,0,0,0,0,1,165,23,5,193,165,193
2004562,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,33,220,2,0,0,0,6,0,0,0,2,0,0,10,0,0,0,24,0,0,0,0,3,0,0,0,114,0,2,0,0,0,0,0,163,17,8,188,163,188
2004602,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,37,220,3,0,0,0,2,0,0,0,2,0,0,12,0,0,0,21,0,0,0,0,2,0,0,0,95,2,8,0,0,0,0,2,149,28,4,181,149,181
2004622,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,39,220,0,0,0,0,1,0,0,0,2,1,0,5,0,0,0,33,0,0,0,0,2,0,0,0,86,1,8,0,0,0,0,1,140,42,4,186,140,186
2004642,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,41,220,0,0,0,0,2,0,0,0,4,0,0,8,0,0,0,36,0,0,0,1,2,0,1,0,99,0,9,0,0,0,0,0,162,24,5,191,162,191
2004652,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,42,220,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,26,0,0,0,2,5,0,0,0,93,0,5,0,0,0,0,1,147,26,8,181,147,181
2004672,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,44,220,0,0,0,0,4,0,0,0,6,1,0,8,0,0,0,33,0,0,0,2,5,0,2,0,82,0,10,0,0,0,0,0,153,20,4,177,153,177
2004702,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,47,220,1,0,0,0,3,0,0,0,3,2,0,15,0,0,0,37,0,0,0,0,5,0,0,0,93,1,1,0,0,0,0,1,162,20,11,193,162,193
2004712,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Tecnico Ayacucho,48,157,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,23,0,0,0,1,3,0,0,0,79,0,1,0,0,0,0,0,115,14,3,132,115,132
2004742,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,501,Tecnico Ayacucho,1,220,1,0,0,0,6,0,0,0,6,2,0,12,0,0,0,31,0,0,0,1,6,0,0,0,97,0,3,0,0,0,0,3,168,27,5,200,168,200
2004752,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,501,Tecnico Ayacucho,2,220,1,0,0,0,4,0,0,0,2,0,0,8,0,0,0,41,0,0,0,2,5,0,0,0,90,2,4,0,0,0,0,0,159,14,10,183,159,183
2004762,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,501,Tecnico Ayacucho,3,220,3,0,0,0,6,0,0,0,0,0,0,12,0,0,0,35,0,0,0,0,2,0,0,0,93,0,5,0,0,0,0,3,159,28,6,193,159,193
2004772,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,501,Tecnico Ayacucho,4,220,5,0,0,0,5,0,0,0,1,0,0,12,0,0,0,47,0,0,0,2,1,0,3,0,92,1,7,0,0,0,0,0,176,16,2,194,176,194
2004792,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,501,Tecnico Ayacucho,6,220,1,0,0,0,3,0,0,0,2,2,0,10,0,0,0,35,0,0,0,3,3,0,0,0,109,1,5,0,0,0,0,1,175,17,6,198,175,198
2004802,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,501,Tecnico Ayacucho,7,220,1,0,0,0,8,0,0,0,1,0,0,10,0,0,0,27,0,0,0,1,2,0,0,0,109,1,7,0,0,0,0,0,167,16,7,190,167,190
2004822,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario,1,220,3,0,0,0,1,0,0,0,2,0,0,16,0,0,0,47,0,0,0,2,3,0,1,0,68,2,3,0,0,0,0,2,150,32,7,189,150,189
2004832,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario,2,220,3,0,0,0,4,0,0,0,0,2,0,10,0,0,0,39,0,0,0,0,4,0,1,0,72,0,7,0,0,0,0,1,143,35,8,186,143,186
2004842,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario,3,220,1,0,0,0,4,0,0,0,3,0,0,16,0,0,0,56,0,0,0,1,1,0,0,0,59,1,3,0,0,0,0,3,148,25,5,178,148,178
2004852,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario,4,220,1,0,0,0,2,0,0,0,2,1,0,13,0,0,0,33,0,0,0,0,2,0,1,0,88,0,3,0,0,0,0,0,146,27,4,177,146,177
2004862,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario,5,220,4,0,0,0,5,0,0,0,2,0,0,11,0,0,0,42,0,0,0,1,5,0,0,0,43,0,3,0,0,0,0,1,117,40,7,164,117,164
2004942,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,2,220,2,0,0,0,4,0,0,0,0,0,0,21,0,0,0,76,0,0,0,0,3,0,2,0,32,1,5,0,0,0,0,0,146,41,7,194,146,194
2005012,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,9,220,1,0,0,0,5,0,0,0,0,2,0,20,0,0,0,91,0,0,0,1,4,0,0,0,29,1,2,0,0,0,0,2,158,38,16,212,158,212
2005032,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,11,220,2,0,0,0,5,0,0,0,1,2,0,25,0,0,0,75,0,0,0,3,2,0,0,0,20,2,1,0,0,0,0,1,139,50,7,196,139,196
2005172,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,25,220,1,0,0,0,3,0,0,0,0,3,0,22,0,0,0,89,0,0,0,0,3,0,1,0,19,2,3,0,0,0,0,2,148,43,7,198,148,198
2005252,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,33,220,2,0,0,0,2,0,0,0,1,3,0,13,0,0,0,80,0,0,0,2,5,0,0,0,40,0,4,0,0,0,0,3,155,38,3,196,155,196
2005262,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,34,220,3,0,0,0,3,0,0,0,1,1,0,18,0,0,0,79,0,0,0,0,2,0,4,0,35,0,0,0,0,0,0,2,148,47,5,200,148,200
2005272,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,35,220,2,0,0,0,2,0,0,0,1,0,0,24,0,0,0,83,0,0,0,0,1,0,0,0,17,1,4,0,0,0,0,1,136,54,6,196,136,196
2005282,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,36,220,2,0,0,0,2,0,0,0,1,0,0,25,0,0,0,94,0,0,0,3,2,0,1,0,15,0,1,0,0,0,0,1,147,42,6,195,147,195
2005292,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,37,220,3,0,0,0,2,0,0,0,1,0,0,27,0,0,0,84,0,0,0,0,3,0,2,0,30,0,0,0,0,0,0,3,155,38,6,199,155,199
2005312,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,39,220,4,0,0,0,2,0,0,0,0,0,0,29,0,0,0,61,0,0,0,2,3,0,2,0,35,2,0,0,0,0,0,0,140,53,4,197,140,197
2005342,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,42,220,1,0,0,0,5,0,0,0,0,2,0,17,0,0,0,100,0,0,0,1,5,0,0,0,21,1,4,0,0,0,0,2,159,7,36,202,159,202
2005372,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,Colegio  Adolfo  Costa Du Rels,45,220,4,0,0,0,1,0,0,0,3,1,0,31,0,0,0,91,0,0,0,0,3,0,0,0,19,0,3,0,0,0,0,1,157,46,3,206,157,206
2005392,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,1,220,1,0,0,0,1,0,0,0,0,2,0,20,0,0,0,96,0,0,0,0,5,0,0,0,26,0,0,0,0,0,0,1,152,40,2,194,152,194
2005412,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,3,220,3,0,0,0,1,0,0,0,1,1,0,25,0,0,0,66,0,0,0,0,3,0,0,0,27,1,2,0,0,0,0,0,130,36,23,189,130,189
2005462,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,8,220,2,0,0,0,6,0,0,0,1,2,0,22,0,0,0,95,0,0,0,0,4,0,3,0,16,0,1,0,0,0,0,1,153,40,3,196,153,196
2005482,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,10,220,3,0,0,0,4,0,0,0,1,5,0,16,0,0,0,67,0,0,0,0,3,0,1,0,39,0,0,0,0,0,0,0,139,43,6,188,139,188
2005492,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,11,220,2,0,0,0,3,0,0,0,1,2,0,10,0,0,0,95,0,0,0,1,5,0,0,0,14,1,3,0,0,0,0,0,137,40,10,187,137,187
2005582,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,20,220,2,0,0,0,4,0,0,0,1,3,0,27,0,0,0,76,0,0,0,0,3,0,2,0,30,2,1,0,0,0,0,0,151,31,8,190,151,190
2005592,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,21,220,2,0,0,0,1,0,0,0,0,2,0,21,0,0,0,82,0,0,0,3,1,0,2,0,23,1,5,0,0,0,0,2,145,39,7,191,145,191
2005602,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,22,220,0,0,0,0,5,0,0,0,2,5,0,19,0,0,0,77,0,0,0,1,2,0,2,0,38,0,2,0,0,0,0,1,154,38,5,197,154,197
2005612,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,23,220,2,0,0,0,5,0,0,0,1,1,0,24,0,0,0,95,0,0,0,1,1,0,0,0,10,0,1,0,0,0,0,2,143,42,5,190,143,190
2005652,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,27,220,2,0,0,0,3,0,0,0,1,2,0,17,0,0,0,96,0,0,0,2,2,0,1,0,28,0,2,0,0,0,0,2,158,41,2,201,158,201
2005672,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,29,220,0,0,0,0,1,0,0,0,1,8,0,23,0,0,0,62,0,0,0,1,5,0,1,0,30,0,2,0,0,0,0,0,134,40,14,188,134,188
2005682,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,Esc. Pablo Iturri,30,72,0,0,0,0,3,0,0,0,0,1,0,7,0,0,0,24,0,0,0,2,0,0,0,0,9,0,2,0,0,0,0,0,48,11,3,62,48,62
2005712,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,602,Complejo Deportivo Camiri,3,220,2,0,0,0,4,0,0,0,0,0,0,17,0,0,0,38,0,0,0,2,2,0,0,0,87,0,7,0,0,0,0,1,160,31,2,193,160,193
2005722,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,602,Complejo Deportivo Camiri,4,220,2,0,0,0,3,0,0,0,1,1,0,5,0,0,0,32,0,0,0,3,6,0,0,0,105,0,2,0,0,0,0,0,160,30,4,194,160,194
2005732,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,602,Complejo Deportivo Camiri,5,220,0,0,0,0,1,0,0,0,1,2,0,6,0,0,0,28,0,0,0,1,2,0,0,0,114,0,5,0,0,0,0,0,160,33,9,202,160,202
2005812,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,1,220,0,0,0,0,1,0,0,0,2,2,0,16,0,0,0,60,0,0,0,3,5,0,2,0,64,0,3,0,0,0,0,0,158,30,4,192,158,192
2005822,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,2,220,4,0,0,0,2,0,0,0,2,4,0,20,0,0,0,59,0,0,0,0,6,0,1,0,49,0,3,0,0,0,0,0,150,35,7,192,150,192
2005832,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,3,220,1,0,0,0,7,0,0,0,4,4,0,12,0,0,0,53,0,0,0,1,3,0,0,0,55,1,6,0,0,0,0,0,147,25,13,185,147,185
2005842,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,4,220,1,0,0,0,4,0,0,0,2,2,0,22,0,0,0,57,0,0,0,1,3,0,2,0,49,1,3,0,0,0,0,1,148,33,6,187,148,187
2005852,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,5,220,2,0,0,0,3,0,0,0,3,1,0,23,0,0,0,83,0,0,0,1,6,0,2,0,38,0,3,0,0,0,0,2,167,25,6,198,167,198
2005862,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,6,220,1,0,0,0,6,0,0,0,1,0,0,20,0,0,0,67,0,0,0,0,3,0,1,0,63,0,4,0,0,0,0,0,166,30,4,200,166,200
2005932,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,13,220,5,0,0,0,3,0,0,0,2,0,0,15,0,0,0,51,0,0,0,3,2,0,0,0,71,2,7,0,0,0,0,2,163,29,5,197,163,197
2005942,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,14,220,1,0,0,0,1,0,0,0,3,0,0,26,0,0,0,54,0,0,0,1,3,0,2,0,60,0,1,0,0,0,0,2,154,23,5,182,154,182
2005982,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,18,220,1,0,0,0,2,0,0,0,0,2,0,17,0,0,0,50,0,0,0,0,4,0,2,0,65,2,4,0,0,0,0,1,150,31,8,189,150,189
2005992,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,19,220,1,0,0,0,5,0,0,0,2,2,0,18,0,0,0,43,0,0,0,1,4,0,1,0,69,1,1,0,0,0,0,1,149,31,6,186,149,186
2006002,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,20,220,3,0,0,0,8,0,0,0,3,0,0,14,0,0,0,66,0,0,0,0,2,0,1,0,62,2,7,0,0,0,0,0,168,16,9,193,168,193
2006012,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,21,220,3,0,0,0,6,0,0,0,2,2,0,10,0,0,0,50,0,0,0,4,3,0,0,0,66,2,3,0,0,0,0,1,152,31,5,188,152,188
2006022,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,Colegio Simon Rodriguez,22,99,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,32,0,0,0,1,0,0,0,0,30,0,1,0,0,0,0,2,71,14,3,88,71,88
